,Unnamed: 0,sentence,label
3252,3252,ای کاش این زیپ تاآخربازبشه تا گشایشی حاصل شه زیرگرونی له شدیم,"""تنفر"""
3253,3253,اصل حالت چطوره پدرسوخته میزونی,"""غیرتنفر"""
3254,3254,وای اون زیپه خعلی باحال بود خندیدیم,"""غیرتنفر"""
3255,3255,این آقای تیم مذاکره کننده حتی کمربند هم یادش رفته چه برسه به زیپ شلوار ش این همه عجله برای رفتن به صفا سیتی,"""تنفر"""
3256,3256,بازم این دلقک بی مایه میناولی الله که مایه هاشو تهران کشیدن و اومده اونجا واسه وطن فروشی,"""تنفر"""
3257,3257,خاک ب سرت زیپش بازه,"""غیرتنفر"""
3258,3258,عاشق جواب دادناتم میشوری میزاری سرجاش,"""غیرتنفر"""
3259,3259,خدا خیرت بده اینقد میخندونی,"""غیرتنفر"""
3260,3260,یه سوزن به خود یه جوال دوز به دیگران سر تا پای مملکت رو گند گرفته به دیگران گیر میدن,"""تنفر"""
3261,3261,یعنی فقط میزنه وسط خال,"""غیرتنفر"""
3262,3262,واقعا خنده دارهجنگ زده ماییم بدبخت ماییم که چهارتا بیسواد صیانتمون میکنن,"""تنفر"""
3263,3263,داش علی داشت حواله میداد,"""غیرتنفر"""
3264,3264,خیلی با حالی سینا جان,"""غیرتنفر"""
3265,3265,چیه ملت تازه فهمیدن چه بیسوادهاوعقب ماندهای شدن مسئولپس بایدبه عقل همه شک کرد,"""تنفر"""
3266,3266,در جمهوری اسلامی هر چقدر نفهم‌تر پستهای بالاتر,"""تنفر"""
3267,3267,اپلیکیش واسه پخش زنده اسمش چیه,"""غیرتنفر"""
3268,3268,یعنی ملی کنن اینترنت رو رسما گور خودشونو کندن,"""غیرتنفر"""
3269,3269,وای خیلی باحال و خنده دار بود ایول سینا دمت گرم هیچ کسی مثل تو نیست یه دونه ایی به خدا زیپ شلوار عالی بود,"""غیرتنفر"""
3270,3270,برنامه اعجوبه‌ها  اسفند دقایق آخرشو تو برنامه بعدی نشون بدین,"""غیرتنفر"""
3271,3271,ای خدا گیر چه ادمایی افتادیم,"""تنفر"""
3272,3272,وای چقد خوبه این سینا,"""غیرتنفر"""
3273,3273,اینا زیپهاشون هیچوقت بسته نمیشه عادت دارن باز باشه اصلا چهل ساله زیپ هاشون خرابه همینطور باز مونده,"""تنفر"""
3274,3274,خیر نبینی پوکیدم از خنده بله,"""غیرتنفر"""
3275,3275,موندم که کدوم زنی رویش میشه بگه این الاغ شوهرم است و کدام بچه میگه این الاغ پدرم است ولی احتمالا مادر خودش با نیم گیگ باردار شده که این آدم ناقص الخلقه و الاغ به دنیا آمده,"""تنفر"""
3276,3276,دمت گرم سینا خوب گفتی,"""غیرتنفر"""
3277,3277,واقعا دم ات گرم عجب استعدادی داری,"""غیرتنفر"""
3278,3278,وای عالی بودمردم از خنده,"""غیرتنفر"""
3279,3279,ملت احمق الاغ فکر نکنم تا حالا هم فهمیده باشن مملکت رو دست کیا دادن,"""تنفر"""
3280,3280,بچه‌های این خرفتای احمق چجوری میان تو جمع دوستاشون واقعا مایه‌ی خفت و خواری هستن با این نوع حرف زدن,"""تنفر"""
3281,3281,مرگ بر سید دلیک خامنه‌ای و پا ماسداران مرگ بر اصل ولایت فقیه,"""تنفر"""
3282,3282,تقصیر این بسته‌های داغ اینترنتیه,"""غیرتنفر"""
3283,3283,لنگه نداری سینا خیلی خوب توجیه می‌کنی این معلول حالهارا,"""تنفر"""
3284,3284,سینا خدابگم چیکارت نکنه آنقدر خندیدم که دل ورودم به هم گره خورد,"""غیرتنفر"""
3285,3285,توی دهن این دولت زد همین یارو بایدن,"""غیرتنفر"""
3286,3286,این جماعت برای کنترل توالت عمومی پارکها بیشتر میتوانند خدمت کنند,"""تنفر"""
3287,3287,چقدر تو خووبی سینا نامبر وانی بخدا,"""غیرتنفر"""
3288,3288,سلام جنگ با کشور جمهوری اسلامی ایران با همه کشور‌ها متفاوت وفرق داردهرکشوری که بخواهد با کشور ما جمهوری اسلامی ایران وارد جنگ بشود با ید وارد منطقه بشودوبه جنگاد کل منطقه در تیردست واهداف ماقراردارد ما دریک زمان قادر یم کل منطقه راجارو وتصرف کنیم نمی‌دونی بدون هیچ کشوری بیرون از منطقه توانایی حمله به ما را ندارد ما کشور جمهوری اسلامی ایران ابرقدرت دنیا هستیمای ایرانی خود ت ودنیا رو از خواب غفلت بیدار کنیا حق,"""غیرتنفر"""
3289,3289,دهنت سرویس از کجا میاری این تیکه هارو یک کم طرف درک کنه گفتارت رو تا یک ماه کج کج راه میره,"""غیرتنفر"""
3290,3290,,"""غیرتنفر"""
3291,3291,,"""غیرتنفر"""
3292,3292,,"""غیرتنفر"""
3293,3293,هرکی ازاینا راضی نباشه انصافا تو باید ازکاراشون وحرفاشون راضی وخوشحال باشی ک هی هرروز یه سوژه‌ی جدید برات درست میکنن قدردانشون باش سیناجان,"""غیرتنفر"""
3294,3294,خدا خدایا این سینا را برای ما نگه دار,"""غیرتنفر"""
3295,3295,این سوت رو نذاری که سنگین تره,"""غیرتنفر"""
3296,3296,عالی بود سینا خدا خیرت بده کمی میخندیم,"""غیرتنفر"""
3297,3297,نمیدونم به مشکلاتمون درایران بخندم یا فقط فحاشی کنم سینا جان,"""تنفر"""
3298,3298,داره ب آمریکا میگه بیا بخورش,"""غیرتنفر"""
3299,3299,خدا لعنتت کنه زیپو کجا پیدا کردی تو,"""غیرتنفر"""
3300,3300, تو تا الان چن تا آدم فقیر را کمک کردی و چن گرسنه را سیر کردی بله بفرما,"""تنفر"""
3301,3301,تو خودت میمیک صورتت صدات استایلت همه ش بی نظیره مرسی اه,"""غیرتنفر"""
3302,3302,یه مشت بیسواد تو مملکتن,"""تنفر"""
3303,3303,رو دست نداری فقط همین,"""غیرتنفر"""
3304,3304,عاشق طنز شمام اقای ولی الله,"""غیرتنفر"""
3305,3305,,"""غیرتنفر"""
3306,3306,این نفهم این خزعبلات رو برای کی میگهواقعا عقب افتاده ست,"""تنفر"""
3307,3307,این پستتون دیگ اخرش بود,"""غیرتنفر"""
3308,3308,اره فقط امریکا امریکا بگین همهمیدونن دوست امریکا کیه وشماعا رو کی فرستاد,"""غیرتنفر"""
3309,3309,هر روز بوق سانسورت کوتاهتر میشه که آقاسینا بیا و همینم نذار دیگه البت شاید کار طرح صیانت باشه,"""غیرتنفر"""
3310,3310,ای والله واقعا جالب بود,"""غیرتنفر"""
3311,3311,حتما رفته سرپا شاشیده بد زود جمع کرده یادش رفته زیبشا ببنده,"""غیرتنفر"""
3312,3312,سینا خرابتم دمت گرم سلطان,"""غیرتنفر"""
3313,3313,کشورمون توسط چه مشنگهایی اشغال شده,"""تنفر"""
3314,3314,بارداری با دو گیگ اینترنت چیه ناموسا یکی بنویسیه پایین,"""غیرتنفر"""
3315,3315,لحنط بهت سینا اخر سالی پاره شدم,"""غیرتنفر"""
3316,3316,منم میخوام از این ببعد با همین متد برم جلسات مهم کاری,"""غیرتنفر"""
3317,3317,گور بابای هر چی اخوند دار و دسته‌اش,"""تنفر"""
3318,3318,دهنت سرویس پاره شدیم از خنده,"""غیرتنفر"""
3319,3319,حلالت امام زمان از خنده مرد,"""غیرتنفر"""
3320,3320,خدا خفت نکنه خیلی باحالین آقاسینا باورتون نمیشه من با پستهای شما خستگیم درمیره,"""غیرتنفر"""
3321,3321,دمت گرم عالیه احسنت بر شما که خوب مسئولین دزد و کثیف جمهوری اسهالی رو ضایع میکنی,"""تنفر"""
3322,3322,بعد از مرحوم فرخزاد بالواقع شومن ایران نداشت وامروز سینا جان بهترین شومن پایدار وسربلند باشید والبته مستدام,"""غیرتنفر"""
3323,3323,این از من و شما عاقل تره فقط شرفشو فروخته همین,"""غیرتنفر"""
3324,3324,خاک برسراین ملت که میزارن اینا براشون تصمیم بگیرن,"""تنفر"""
3325,3325,حیوان پلیدقطعا اجنبی و ترک هست,"""تنفر"""
3326,3326,حیوان پلیدقطعا اجنبی و ترک هست,"""تنفر"""
3327,3327,آقا سینا عالی بود دل شاد که باعث میشی خنده به لبهای ما بیا,"""غیرتنفر"""
3328,3328,وای از دست تو سینا,"""غیرتنفر"""
3329,3329,خدا مرگش بده بزودی انشاالله همین گوه خورد که این پست رو گرفته,"""تنفر"""
3330,3330,دمت گرم سینا نان پدر و شیر مادرت حلالت باشه,"""غیرتنفر"""
3331,3331,دمت گرم خدایی باید این طور جواب داد,"""غیرتنفر"""
3332,3332,ایول داری سینا جان جان جانان,"""غیرتنفر"""
3333,3333,وقتی از سره کار میام خونه وقتی فیلم شما رو میبینم,"""غیرتنفر"""
3334,3334,دمتگرم خداوکیلی نکوار این دیوثها آوردی جلوی چشماشون,"""تنفر"""
3335,3335,درود برآقا سینا مجری خوش سخن خوشرو وتوانمند,"""غیرتنفر"""
3336,3336,توهم دوست داری رئیس جمهور بشی,"""غیرتنفر"""
3337,3337,دین آخوندی یعنی تجاوز قتل غارت ازدواج با دختر ساله دین آخوندی یعنی کمر به پایین,"""تنفر"""
3338,3338,مبارزان وبراندازان عزیز بامزدوران جمهوری اسلامی به هیچ وجه ممکن مدارا بخشش ترحم نکنیدچون جنایتکارخائن وطن فروش هستندبه هیچ راهی کوتاه نخواهندآمد همانندبزرگانی مثل ستارخان باقرخان دلواری رفتارکنید,"""تنفر"""
3339,3339,عجب استنداپی میکنه واقعا این این سینا نامبر وان فارسی زبان هاست واقعا خیلی بمبی سینا,"""غیرتنفر"""
